"","Y","M","D","Prec"
"14208",1958,11,24,0
"14209",1958,11,25,0
"14210",1958,11,26,0
"14211",1958,11,27,0
"14212",1958,11,28,0
"14213",1958,11,29,0
"14214",1958,11,30,1.80000002682209
"14215",1958,12,1,0
"14216",1958,12,2,0
"14217",1958,12,3,0
"14218",1958,12,4,0
"14219",1958,12,5,0
"14220",1958,12,6,0
"14221",1958,12,7,0
"14222",1958,12,8,0
"14223",1958,12,9,1.70000002533197
"14224",1958,12,10,1.20000001788139
"14225",1958,12,11,3.00000004470348
"14226",1958,12,12,0
"14227",1958,12,13,8.20000012218952
"14228",1958,12,14,9.20000013709068
"14229",1958,12,15,0
"14230",1958,12,16,1.00000001490116
"14231",1958,12,17,0
"14232",1958,12,18,0
"14233",1958,12,19,0
"14234",1958,12,20,0
"14235",1958,12,21,0
"14236",1958,12,22,0
"14237",1958,12,23,0
"14238",1958,12,24,2.20000003278255
"14239",1958,12,25,0
"14240",1958,12,26,1.80000002682209
"14241",1958,12,27,1.40000002086163
"14242",1958,12,28,1.90000002831221
"14243",1958,12,29,0
"14244",1958,12,30,2.70000004023314
"14245",1958,12,31,0
"14246",1959,1,1,0
"14247",1959,1,2,0
"14248",1959,1,3,0
"14249",1959,1,4,0
"14250",1959,1,5,0.700000010430813
"14251",1959,1,6,0
"14252",1959,1,7,4.40000006556511
"14253",1959,1,8,1.20000001788139
"14254",1959,1,9,5.50000008195639
"14255",1959,1,10,1.80000002682209
"14256",1959,1,11,0
"14257",1959,1,12,0
"14258",1959,1,13,0
"14259",1959,1,14,0
"14260",1959,1,15,0
"14261",1959,1,16,0
"14262",1959,1,17,0
"14263",1959,1,18,0
"14264",1959,1,19,0
"14265",1959,1,20,0
"14266",1959,1,21,0
"14267",1959,1,22,0
"14268",1959,1,23,0
"14269",1959,1,24,1.50000002235174
"14270",1959,1,25,1.10000001639128
"14271",1959,1,26,0
"14272",1959,1,27,0
"14273",1959,1,28,0
"14274",1959,1,29,0
"14275",1959,1,30,0
"14276",1959,1,31,0
"14277",1959,2,1,2.40000003576279
"14278",1959,2,2,0
"14279",1959,2,3,0
"14280",1959,2,4,0
"14281",1959,2,5,0
"14282",1959,2,6,0
"14283",1959,2,7,0
"14284",1959,2,8,0
"14285",1959,2,9,0
"14286",1959,2,10,0
"14287",1959,2,11,0
"14288",1959,2,12,0
"14289",1959,2,13,0
"14290",1959,2,14,0
"14291",1959,2,15,0
"14292",1959,2,16,0
"14293",1959,2,17,0
"14294",1959,2,18,0
"14295",1959,2,19,0
"14296",1959,2,20,1.10000001639128
"14297",1959,2,21,0
"14298",1959,2,22,0
"14299",1959,2,23,0
"14300",1959,2,24,1.10000001639128
"14301",1959,2,25,4.80000007152557
"14302",1959,2,26,0.700000010430813
"14303",1959,2,27,0
"14304",1959,2,28,0
"14305",1959,3,1,0
"14306",1959,3,2,0
"14307",1959,3,3,0
"14308",1959,3,4,3.00000004470348
"14309",1959,3,5,0
"14310",1959,3,6,0
"14311",1959,3,7,1.60000002384186
"14312",1959,3,8,6.50000009685755
"14313",1959,3,9,0
"14314",1959,3,10,0
"14315",1959,3,11,0
"14316",1959,3,12,0
"14317",1959,3,13,0
"14318",1959,3,14,0
"14319",1959,3,15,0.700000010430813
"14320",1959,3,16,0
"14321",1959,3,17,0
"14322",1959,3,18,0
"14323",1959,3,19,0
"14324",1959,3,20,0
"14325",1959,3,21,0
"14326",1959,3,22,0
"14327",1959,3,23,0
"14328",1959,3,24,1.70000002533197
"14329",1959,3,25,0
"14330",1959,3,26,0
"14331",1959,3,27,0
"14332",1959,3,28,3.60000005364418
"14333",1959,3,29,5.10000007599592
"14334",1959,3,30,0
"14335",1959,3,31,0
"14336",1959,4,1,0
"14337",1959,4,2,0
"14338",1959,4,3,0
"14339",1959,4,4,0
"14340",1959,4,5,5.40000008046627
"14341",1959,4,6,1.80000002682209
"14342",1959,4,7,0
"14343",1959,4,8,0
"14344",1959,4,9,1.00000001490116
"14345",1959,4,10,1.20000001788139
"14346",1959,4,11,2.40000003576279
"14347",1959,4,12,0
"14348",1959,4,13,0
"14349",1959,4,14,0
"14350",1959,4,15,0
"14351",1959,4,16,0
"14352",1959,4,17,0
"14353",1959,4,18,0
"14354",1959,4,19,2.90000004321337
"14355",1959,4,20,3.80000005662441
"14356",1959,4,21,0
"14357",1959,4,22,0
"14358",1959,4,23,8.00000011920929
"14359",1959,4,24,0
"14360",1959,4,25,0
"14361",1959,4,26,0
"14362",1959,4,27,0
"14363",1959,4,28,0
"14364",1959,4,29,0
"14365",1959,4,30,0
"14366",1959,5,1,0
"14367",1959,5,2,0
"14368",1959,5,3,2.10000003129244
"14369",1959,5,4,0
"14370",1959,5,5,0
"14371",1959,5,6,0
"14372",1959,5,7,0
"14373",1959,5,8,0
"14374",1959,5,9,0
"14375",1959,5,10,0
"14376",1959,5,11,0
"14377",1959,5,12,0
"14378",1959,5,13,0
"14379",1959,5,14,0
"14380",1959,5,15,0
"14381",1959,5,16,4.80000007152557
"14382",1959,5,17,0
"14383",1959,5,18,0
"14384",1959,5,19,0
"14385",1959,5,20,15.8000002354383
"14386",1959,5,21,0
"14387",1959,5,22,0
"14388",1959,5,23,0
"14389",1959,5,24,3.80000005662441
"14390",1959,5,25,0
"14391",1959,5,26,0
"14392",1959,5,27,0
"14393",1959,5,28,0
"14394",1959,5,29,0
"14395",1959,5,30,0
"14396",1959,5,31,0
"14397",1959,6,1,0
"14398",1959,6,2,1.20000001788139
"14399",1959,6,3,4.80000007152557
"14400",1959,6,4,2.00000002980232
"14401",1959,6,5,0
"14402",1959,6,6,0
"14403",1959,6,7,0
"14404",1959,6,8,0
"14405",1959,6,9,28.5000004246831
"14406",1959,6,10,13.0000001937151
"14407",1959,6,11,2.80000004172325
"14408",1959,6,12,4.20000006258488
"14409",1959,6,13,13.7000002041459
"14410",1959,6,14,0
"14411",1959,6,15,1.10000001639128
"14412",1959,6,16,0
"14413",1959,6,17,0
"14414",1959,6,18,0
"14415",1959,6,19,0
"14416",1959,6,20,0
"14417",1959,6,21,0
"14418",1959,6,22,0
"14419",1959,6,23,0
"14420",1959,6,24,0
"14421",1959,6,25,0
"14422",1959,6,26,1.70000002533197
"14423",1959,6,27,0
"14424",1959,6,28,2.00000002980232
"14425",1959,6,29,22.2000003308058
"14426",1959,6,30,4.30000006407499
"14427",1959,7,1,6.40000009536743
"14428",1959,7,2,6.00000008940697
"14429",1959,7,3,0
"14430",1959,7,4,0
"14431",1959,7,5,0
"14432",1959,7,6,0
"14433",1959,7,7,0
"14434",1959,7,8,0
"14435",1959,7,9,0
"14436",1959,7,10,0
"14437",1959,7,11,0
"14438",1959,7,12,0
"14439",1959,7,13,0
"14440",1959,7,14,0
"14441",1959,7,15,0
"14442",1959,7,16,0
"14443",1959,7,17,1.30000001937151
"14444",1959,7,18,1.30000001937151
"14445",1959,7,19,2.5000000372529
"14446",1959,7,20,0
"14447",1959,7,21,0
"14448",1959,7,22,2.30000003427267
"14449",1959,7,23,11.3000001683831
"14450",1959,7,24,0
"14451",1959,7,25,0
"14452",1959,7,26,2.60000003874302
"14453",1959,7,27,1.20000001788139
"14454",1959,7,28,0
"14455",1959,7,29,5.20000007748604
"14456",1959,7,30,10.1000001505017
"14457",1959,7,31,2.40000003576279
"14458",1959,8,1,11.6000001728535
"14459",1959,8,2,0
"14460",1959,8,3,0
"14461",1959,8,4,3.80000005662441
"14462",1959,8,5,0
"14463",1959,8,6,0
"14464",1959,8,7,0
"14465",1959,8,8,0
"14466",1959,8,9,0
"14467",1959,8,10,0
"14468",1959,8,11,0
"14469",1959,8,12,0
"14470",1959,8,13,0
"14471",1959,8,14,0
"14472",1959,8,15,0
"14473",1959,8,16,0
"14474",1959,8,17,0
"14475",1959,8,18,0
"14476",1959,8,19,0
"14477",1959,8,20,0
"14478",1959,8,21,0
"14479",1959,8,22,0
"14480",1959,8,23,0
"14481",1959,8,24,0
"14482",1959,8,25,0
"14483",1959,8,26,0
"14484",1959,8,27,1.40000002086163
"14485",1959,8,28,0.900000013411045
"14486",1959,8,29,0.800000011920929
"14487",1959,8,30,0
"14488",1959,8,31,4.10000006109476
"14489",1959,9,1,8.80000013113022
"14490",1959,9,2,0
"14491",1959,9,3,1.40000002086163
"14492",1959,9,4,0
"14493",1959,9,5,0
"14494",1959,9,6,0
"14495",1959,9,7,0
"14496",1959,9,8,0
"14497",1959,9,9,0
"14498",1959,9,10,0
"14499",1959,9,11,0
"14500",1959,9,12,0
"14501",1959,9,13,0
"14502",1959,9,14,1.30000001937151
"14503",1959,9,15,0
"14504",1959,9,16,1.90000002831221
"14505",1959,9,17,0
"14506",1959,9,18,0
"14507",1959,9,19,0
"14508",1959,9,20,0
"14509",1959,9,21,0
"14510",1959,9,22,1.10000001639128
"14511",1959,9,23,0
"14512",1959,9,24,3.00000004470348
"14513",1959,9,25,0
"14514",1959,9,26,0
"14515",1959,9,27,0
"14516",1959,9,28,0
"14517",1959,9,29,0
"14518",1959,9,30,0
"14519",1959,10,1,0
"14520",1959,10,2,0
"14521",1959,10,3,0
"14522",1959,10,4,0
"14523",1959,10,5,0
"14524",1959,10,6,0
"14525",1959,10,7,0
"14526",1959,10,8,0
"14527",1959,10,9,0
"14528",1959,10,10,0
"14529",1959,10,11,0
"14530",1959,10,12,0
"14531",1959,10,13,0
"14532",1959,10,14,0
"14533",1959,10,15,0
"14534",1959,10,16,0
"14535",1959,10,17,0
"14536",1959,10,18,0
"14537",1959,10,19,0
"14538",1959,10,20,0.800000011920929
"14539",1959,10,21,0
"14540",1959,10,22,4.70000007003546
"14541",1959,10,23,0
"14542",1959,10,24,1.60000002384186
"14543",1959,10,25,0
"14544",1959,10,26,0
"14545",1959,10,27,0
"14546",1959,10,28,0
"14547",1959,10,29,0
"14548",1959,10,30,1.10000001639128
"14549",1959,10,31,0
"14550",1959,11,1,0
"14551",1959,11,2,0
"14552",1959,11,3,0
"14553",1959,11,4,0
"14554",1959,11,5,0
"14555",1959,11,6,0
"14556",1959,11,7,0.900000013411045
"14557",1959,11,8,0
"14558",1959,11,9,1.00000001490116
"14559",1959,11,10,0
"14560",1959,11,11,0
"14561",1959,11,12,0
"14562",1959,11,13,0
"14563",1959,11,14,0
"14564",1959,11,15,0
"14565",1959,11,16,3.60000005364418
"14566",1959,11,17,0
"14567",1959,11,18,3.60000005364418
"14568",1959,11,19,4.10000006109476
"14569",1959,11,20,0
"14570",1959,11,21,0
"14571",1959,11,22,0
"14572",1959,11,23,0
"14573",1959,11,24,0
"14574",1959,11,25,0
"14575",1959,11,26,0
"14576",1959,11,27,0
"14577",1959,11,28,0
"14578",1959,11,29,2.40000003576279
"14579",1959,11,30,0
"14580",1959,12,1,0
"14581",1959,12,2,1.90000002831221
"14582",1959,12,3,0
"14583",1959,12,4,11.8000001758337
"14584",1959,12,5,1.70000002533197
"14585",1959,12,6,0.800000011920929
"14586",1959,12,7,0.900000013411045
"14587",1959,12,8,1.50000002235174
"14588",1959,12,9,0
"14589",1959,12,10,0
"14590",1959,12,11,5.6000000834465
"14591",1959,12,12,0
"14592",1959,12,13,0
"14593",1959,12,14,0
"14594",1959,12,15,0
"14595",1959,12,16,0
"14596",1959,12,17,0
"14597",1959,12,18,2.70000004023314
"14598",1959,12,19,1.40000002086163
"14599",1959,12,20,0
"14600",1959,12,21,0
"14601",1959,12,22,1.20000001788139
"14602",1959,12,23,0
"14603",1959,12,24,3.40000005066395
"14604",1959,12,25,4.50000006705523
"14605",1959,12,26,4.00000005960464
"14606",1959,12,27,0
"14607",1959,12,28,0
"14608",1959,12,29,0
"14609",1959,12,30,7.80000011622906
"14610",1959,12,31,0
"14611",1960,1,1,0
"14612",1960,1,2,2.60000003874302
"14613",1960,1,3,2.5000000372529
"14614",1960,1,4,0
"14615",1960,1,5,3.50000005215406
"14616",1960,1,6,3.50000005215406
"14617",1960,1,7,0
"14618",1960,1,8,0
"14619",1960,1,9,1.40000002086163
"14620",1960,1,10,0
"14621",1960,1,11,0
"14622",1960,1,12,2.90000004321337
"14623",1960,1,13,3.40000005066395
"14624",1960,1,14,0
"14625",1960,1,15,0
"14626",1960,1,16,0
"14627",1960,1,17,1.60000002384186
"14628",1960,1,18,0
"14629",1960,1,19,0
"14630",1960,1,20,1.40000002086163
"14631",1960,1,21,0
"14632",1960,1,22,0
"14633",1960,1,23,0
"14634",1960,1,24,0
"14635",1960,1,25,0
"14636",1960,1,26,0
"14637",1960,1,27,1.70000002533197
"14638",1960,1,28,3.80000005662441
"14639",1960,1,29,1.30000001937151
"14640",1960,1,30,0
"14641",1960,1,31,0
"14642",1960,2,1,0
"14643",1960,2,2,0
"14644",1960,2,3,0
"14645",1960,2,4,0
"14646",1960,2,5,0
"14647",1960,2,6,0
"14648",1960,2,7,0
"14649",1960,2,8,0
"14650",1960,2,9,0
"14651",1960,2,10,0
"14652",1960,2,11,0
"14653",1960,2,12,3.60000005364418
"14654",1960,2,13,2.10000003129244
"14655",1960,2,14,1.30000001937151
"14656",1960,2,15,0
"14657",1960,2,16,1.60000002384186
"14658",1960,2,17,0
"14659",1960,2,18,0
"14660",1960,2,19,0
"14661",1960,2,20,0
"14662",1960,2,21,0.700000010430813
"14663",1960,2,22,0
"14664",1960,2,23,10.7000001594424
"14665",1960,2,24,0.700000010430813
"14666",1960,2,25,0
"14667",1960,2,26,0
"14668",1960,2,27,0
"14669",1960,2,28,3.60000005364418
"14670",1960,2,29,0
"14671",1960,3,1,0
"14672",1960,3,2,1.50000002235174
"14673",1960,3,3,0
"14674",1960,3,4,0
"14675",1960,3,5,0
"14676",1960,3,6,0
"14677",1960,3,7,0
"14678",1960,3,8,0
"14679",1960,3,9,0
"14680",1960,3,10,0
"14681",1960,3,11,0
"14682",1960,3,12,0
"14683",1960,3,13,0
"14684",1960,3,14,0
"14685",1960,3,15,0
"14686",1960,3,16,9.9000001475215
"14687",1960,3,17,7.10000010579824
"14688",1960,3,18,4.40000006556511
"14689",1960,3,19,3.90000005811453
"14690",1960,3,20,0
"14691",1960,3,21,0
"14692",1960,3,22,0
"14693",1960,3,23,0
"14694",1960,3,24,0
"14695",1960,3,25,0
"14696",1960,3,26,0
"14697",1960,3,27,0
"14698",1960,3,28,0
"14699",1960,3,29,0
"14700",1960,3,30,0
"14701",1960,3,31,0
"14702",1960,4,1,0
"14703",1960,4,2,0
"14704",1960,4,3,0
"14705",1960,4,4,0
"14706",1960,4,5,1.00000001490116
"14707",1960,4,6,0
"14708",1960,4,7,0
"14709",1960,4,8,0
"14710",1960,4,9,0
"14711",1960,4,10,0
"14712",1960,4,11,4.00000005960464
"14713",1960,4,12,0
"14714",1960,4,13,0
"14715",1960,4,14,2.10000003129244
"14716",1960,4,15,0
"14717",1960,4,16,1.50000002235174
"14718",1960,4,17,0
"14719",1960,4,18,0
"14720",1960,4,19,0
"14721",1960,4,20,0
"14722",1960,4,21,1.70000002533197
"14723",1960,4,22,0
"14724",1960,4,23,0
"14725",1960,4,24,1.40000002086163
"14726",1960,4,25,2.00000002980232
"14727",1960,4,26,0
"14728",1960,4,27,1.10000001639128
"14729",1960,4,28,0
"14730",1960,4,29,5.90000008791685
"14731",1960,4,30,3.50000005215406
"14732",1960,5,1,0
"14733",1960,5,2,0
"14734",1960,5,3,0
"14735",1960,5,4,0
"14736",1960,5,5,0
"14737",1960,5,6,0
"14738",1960,5,7,0
"14739",1960,5,8,0
"14740",1960,5,9,0
"14741",1960,5,10,3.40000005066395
"14742",1960,5,11,3.1000000461936
"14743",1960,5,12,0
"14744",1960,5,13,0
"14745",1960,5,14,0
"14746",1960,5,15,0
"14747",1960,5,16,0
"14748",1960,5,17,0
"14749",1960,5,18,0
"14750",1960,5,19,3.80000005662441
"14751",1960,5,20,0
"14752",1960,5,21,0
"14753",1960,5,22,1.30000001937151
"14754",1960,5,23,0
"14755",1960,5,24,0
"14756",1960,5,25,3.30000004917383
"14757",1960,5,26,0
"14758",1960,5,27,3.60000005364418
"14759",1960,5,28,1.90000002831221
"14760",1960,5,29,0
"14761",1960,5,30,0
"14762",1960,5,31,10.5000001564622
"14763",1960,6,1,0
"14764",1960,6,2,0
"14765",1960,6,3,0
"14766",1960,6,4,0
"14767",1960,6,5,0
"14768",1960,6,6,0
"14769",1960,6,7,0
"14770",1960,6,8,0
"14771",1960,6,9,21.2000003159046
"14772",1960,6,10,3.40000005066395
"14773",1960,6,11,0
"14774",1960,6,12,0
"14775",1960,6,13,0
"14776",1960,6,14,4.60000006854534
"14777",1960,6,15,8.80000013113022
"14778",1960,6,16,0
"14779",1960,6,17,2.00000002980232
"14780",1960,6,18,0
"14781",1960,6,19,10.7000001594424
"14782",1960,6,20,6.30000009387732
"14783",1960,6,21,0
"14784",1960,6,22,0
"14785",1960,6,23,0
"14786",1960,6,24,0
"14787",1960,6,25,0
"14788",1960,6,26,0
"14789",1960,6,27,0
"14790",1960,6,28,0
"14791",1960,6,29,0
"14792",1960,6,30,0
"14793",1960,7,1,0
"14794",1960,7,2,0
"14795",1960,7,3,2.20000003278255
"14796",1960,7,4,6.90000010281801
"14797",1960,7,5,0
"14798",1960,7,6,2.5000000372529
"14799",1960,7,7,0
"14800",1960,7,8,4.00000005960464
"14801",1960,7,9,23.8000003546476
"14802",1960,7,10,0
"14803",1960,7,11,0
"14804",1960,7,12,0.700000010430813
"14805",1960,7,13,5.10000007599592
"14806",1960,7,14,0
"14807",1960,7,15,0
"14808",1960,7,16,15.1000002250075
"14809",1960,7,17,0
"14810",1960,7,18,0
"14811",1960,7,19,0
"14812",1960,7,20,2.90000004321337
"14813",1960,7,21,15.0000002235174
"14814",1960,7,22,0
"14815",1960,7,23,11.3000001683831
"14816",1960,7,24,4.50000006705523
"14817",1960,7,25,7.30000010877848
"14818",1960,7,26,14.5000002160668
"14819",1960,7,27,35.8000005334616
"14820",1960,7,28,5.70000008493662
"14821",1960,7,29,0
"14822",1960,7,30,0
"14823",1960,7,31,0
"14824",1960,8,1,0
"14825",1960,8,2,3.30000004917383
"14826",1960,8,3,1.80000002682209
"14827",1960,8,4,1.50000002235174
"14828",1960,8,5,2.00000002980232
"14829",1960,8,6,0
"14830",1960,8,7,0
"14831",1960,8,8,0
"14832",1960,8,9,0
"14833",1960,8,10,1.90000002831221
"14834",1960,8,11,0
"14835",1960,8,12,0
"14836",1960,8,13,9.00000013411045
"14837",1960,8,14,8.60000012814999
"14838",1960,8,15,2.30000003427267
"14839",1960,8,16,4.50000006705523
"14840",1960,8,17,5.20000007748604
"14841",1960,8,18,4.10000006109476
"14842",1960,8,19,6.10000009089708
"14843",1960,8,20,0
"14844",1960,8,21,0
"14845",1960,8,22,0
"14846",1960,8,23,2.10000003129244
"14847",1960,8,24,0
"14848",1960,8,25,0
"14849",1960,8,26,0
"14850",1960,8,27,0
"14851",1960,8,28,0
"14852",1960,8,29,7.20000010728836
"14853",1960,8,30,2.70000004023314
"14854",1960,8,31,1.80000002682209
"14855",1960,9,1,5.70000008493662
"14856",1960,9,2,0
"14857",1960,9,3,0
"14858",1960,9,4,0
"14859",1960,9,5,3.30000004917383
"14860",1960,9,6,7.80000011622906
"14861",1960,9,7,4.70000007003546
"14862",1960,9,8,3.00000004470348
"14863",1960,9,9,0
"14864",1960,9,10,0
"14865",1960,9,11,0
"14866",1960,9,12,0
"14867",1960,9,13,0
"14868",1960,9,14,0
"14869",1960,9,15,0
"14870",1960,9,16,0
"14871",1960,9,17,0
"14872",1960,9,18,0
"14873",1960,9,19,0
"14874",1960,9,20,0
"14875",1960,9,21,0
"14876",1960,9,22,0
"14877",1960,9,23,0
"14878",1960,9,24,0
"14879",1960,9,25,0
"14880",1960,9,26,4.10000006109476
"14881",1960,9,27,3.1000000461936
"14882",1960,9,28,1.50000002235174
"14883",1960,9,29,1.40000002086163
"14884",1960,9,30,0
"14885",1960,10,1,8.20000012218952
"14886",1960,10,2,0
"14887",1960,10,3,0
"14888",1960,10,4,0
"14889",1960,10,5,0
"14890",1960,10,6,0
"14891",1960,10,7,0
"14892",1960,10,8,1.50000002235174
"14893",1960,10,9,0
"14894",1960,10,10,1.30000001937151
"14895",1960,10,11,0
"14896",1960,10,12,0
"14897",1960,10,13,0
"14898",1960,10,14,0
"14899",1960,10,15,4.30000006407499
"14900",1960,10,16,14.2000002115965
"14901",1960,10,17,0
"14902",1960,10,18,3.40000005066395
"14903",1960,10,19,1.30000001937151
"14904",1960,10,20,0
"14905",1960,10,21,10.1000001505017
"14906",1960,10,22,0
"14907",1960,10,23,0
"14908",1960,10,24,0
"14909",1960,10,25,0
"14910",1960,10,26,5.30000007897615
"14911",1960,10,27,1.60000002384186
"14912",1960,10,28,0
"14913",1960,10,29,0
"14914",1960,10,30,0
"14915",1960,10,31,1.40000002086163
"14916",1960,11,1,1.60000002384186
"14917",1960,11,2,3.90000005811453
"14918",1960,11,3,0
"14919",1960,11,4,0
"14920",1960,11,5,2.20000003278255
"14921",1960,11,6,0
"14922",1960,11,7,0
"14923",1960,11,8,0
"14924",1960,11,9,0
"14925",1960,11,10,0
"14926",1960,11,11,0
"14927",1960,11,12,0
"14928",1960,11,13,2.30000003427267
"14929",1960,11,14,0
"14930",1960,11,15,0
"14931",1960,11,16,3.40000005066395
"14932",1960,11,17,2.60000003874302
"14933",1960,11,18,1.00000001490116
"14934",1960,11,19,0
"14935",1960,11,20,0
"14936",1960,11,21,0
"14937",1960,11,22,0
"14938",1960,11,23,0
"14939",1960,11,24,0
"14940",1960,11,25,0
"14941",1960,11,26,2.90000004321337
"14942",1960,11,27,3.7000000551343
"14943",1960,11,28,0
"14944",1960,11,29,2.80000004172325
"14945",1960,11,30,3.40000005066395
"14946",1960,12,1,0
"14947",1960,12,2,0
"14948",1960,12,3,2.90000004321337
"14949",1960,12,4,1.60000002384186
"14950",1960,12,5,0
"14951",1960,12,6,0
"14952",1960,12,7,1.70000002533197
"14953",1960,12,8,1.40000002086163
"14954",1960,12,9,1.10000001639128
"14955",1960,12,10,0
"14956",1960,12,11,8.30000012367964
"14957",1960,12,12,7.50000011175871
"14958",1960,12,13,1.00000001490116
"14959",1960,12,14,1.80000002682209
"14960",1960,12,15,0
"14961",1960,12,16,0
"14962",1960,12,17,0
"14963",1960,12,18,1.60000002384186
"14964",1960,12,19,0
"14965",1960,12,20,1.10000001639128
"14966",1960,12,21,0
"14967",1960,12,22,0
"14968",1960,12,23,0
"14969",1960,12,24,0
"14970",1960,12,25,0
"14971",1960,12,26,0
"14972",1960,12,27,0
"14973",1960,12,28,0
"14974",1960,12,29,0
"14975",1960,12,30,0
"14976",1960,12,31,0
"14977",1961,1,1,0
"14978",1961,1,2,0
"14979",1961,1,3,0
"14980",1961,1,4,3.7000000551343
"14981",1961,1,5,4.60000006854534
"14982",1961,1,6,0
"14983",1961,1,7,0.700000010430813
"14984",1961,1,8,1.10000001639128
"14985",1961,1,9,0
"14986",1961,1,10,1.50000002235174
"14987",1961,1,11,1.50000002235174
"14988",1961,1,12,1.60000002384186
"14989",1961,1,13,0
"14990",1961,1,14,2.30000003427267
"14991",1961,1,15,0
"14992",1961,1,16,0
"14993",1961,1,17,0
"14994",1961,1,18,0
"14995",1961,1,19,0
"14996",1961,1,20,0
"14997",1961,1,21,0
"14998",1961,1,22,0
"14999",1961,1,23,0
"15000",1961,1,24,0
"15001",1961,1,25,0
"15002",1961,1,26,0
"15003",1961,1,27,0
"15004",1961,1,28,0
"15005",1961,1,29,0
"15006",1961,1,30,2.30000003427267
"15007",1961,1,31,7.30000010877848
"15008",1961,2,1,2.30000003427267
"15009",1961,2,2,0
"15010",1961,2,3,0
"15011",1961,2,4,0
"15012",1961,2,5,0
"15013",1961,2,6,0
"15014",1961,2,7,0.700000010430813
"15015",1961,2,8,0.600000008940697
"15016",1961,2,9,4.50000006705523
"15017",1961,2,10,0.700000010430813
"15018",1961,2,11,2.20000003278255
"15019",1961,2,12,0
"15020",1961,2,13,0
"15021",1961,2,14,0
"15022",1961,2,15,0
"15023",1961,2,16,0
"15024",1961,2,17,0
"15025",1961,2,18,0
"15026",1961,2,19,0
